ledger_id,merchant_id,entry_sequence,timestamp,lifecycle_stage,event_type,payment_id,settlement_id,account_debited,account_credited,amount_inr,currency,balance_pending_settlement,balance_available_for_payout,balance_in_transit,balance_settled_cumulative,description
rled_0007595,acc_d2c__00815,6,2026-08-23T21:30:26Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00040282,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,145.51,INR,0.0,14402.8,35178.88,331146.12,MDR processing fee and 18% GST assessed on pay_00040282
rled_0007596,acc_gami_00524,7,2026-07-07T07:19:13Z,RECONCILIATION,SUB_PAISA_BREAKAGE_ROUNDING,,,RAZORPAY_ROUNDING_SUSPENSE,MERCHANT_PENDING_SETTLEMENT,0.0252,INR,10907.21,6393.58,0.0,248455.13,Sub-paisa GST & MDR rounding breakage balance adjustment
rled_0007597,acc_d2c__00849,11,2026-07-02T11:27:53Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00026594,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,47.31,INR,7583.03,106521.88,0.0,93179.73,MDR processing fee and 18% GST assessed on pay_00026594
rled_0007598,acc_d2c__00901,12,2026-05-08T16:32:32Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00048144,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,164.74,INR,0.0,61222.23,0.0,285879.86,MDR processing fee and 18% GST assessed on pay_00048144
rled_0007599,acc_quic_00441,6,2026-07-03T07:18:10Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00043452,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,4478.53,INR,11603.95,1833.35,0.0,437479.0,Gross customer payment captured via UPI/RuPay for pay_00043452
rled_0007600,acc_d2c__00899,13,2026-05-10T09:28:11Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00019064,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,98.3,INR,16740.64,44895.16,12196.49,156447.1,MDR processing fee and 18% GST assessed on pay_00019064
rled_0007601,acc_gami_00622,7,2026-03-07T23:58:50Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00007914,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,54.82,INR,12138.93,0.0,44532.99,367078.11,MDR processing fee and 18% GST assessed on pay_00007914
rled_0007602,acc_b2b__00154,10,2026-07-02T02:47:36Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00049906,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,51.02,INR,16797.63,0.0,8242.57,411638.63,MDR processing fee and 18% GST assessed on pay_00049906
rled_0007603,acc_b2b__00368,5,2026-06-16T10:23:29Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00011350,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,172.23,INR,0.0,26817.05,30473.06,290696.59,MDR processing fee and 18% GST assessed on pay_00011350
rled_0007604,acc_b2b__00010,5,2026-05-21T01:16:00Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260521_b2b__0043714,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,33600.03,INR,0.0,45915.98,8415.69,166143.52,Cutoff batch setl_20260521_b2b__0043714 cleared funds to available merchant balance
rled_0007605,acc_b2b__00971,10,2026-07-16T15:32:14Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00039845,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,146.86,INR,13289.52,0.0,51828.51,368385.68,MDR processing fee and 18% GST assessed on pay_00039845
rled_0007606,acc_quic_00762,6,2026-08-04T11:50:20Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00010810,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,57.62,INR,0.0,31833.68,6479.7,65960.12,MDR processing fee and 18% GST assessed on pay_00010810
rled_0007607,acc_d2c__00073,12,2026-06-22T16:36:49Z,RECONCILIATION,SUB_PAISA_BREAKAGE_ROUNDING,,,RAZORPAY_ROUNDING_SUSPENSE,MERCHANT_PENDING_SETTLEMENT,0.0647,INR,10093.27,25115.94,0.0,446517.11,Sub-paisa GST & MDR rounding breakage balance adjustment
rled_0007608,acc_kira_00469,7,2026-03-24T10:29:06Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00037122,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1044.28,INR,1742.36,44276.57,0.0,301425.39,Gross customer payment captured via UPI/RuPay for pay_00037122
rled_0007609,acc_d2c__00458,4,2026-07-19T00:45:02Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00043891,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3101.44,INR,3523.78,12737.44,34383.79,72479.61,Gross customer payment captured via UPI/RuPay for pay_00043891
rled_0007610,acc_d2c__00745,9,2026-08-10T09:48:37Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260810_d2c__0008899,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,4484.3,INR,11772.84,27095.11,0.0,384295.03,Bank credit verified via RBI UTR confirmation
rled_0007611,acc_d2c__00495,6,2026-08-16T01:12:44Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260816_d2c__0034097,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,35581.5,INR,10435.29,13314.32,0.0,418561.16,Bank credit verified via RBI UTR confirmation
rled_0007612,acc_d2c__00617,10,2026-04-08T13:25:00Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00007135,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,134.78,INR,3437.59,0.0,40659.05,341889.98,MDR processing fee and 18% GST assessed on pay_00007135
rled_0007613,acc_quic_00334,11,2026-08-04T05:53:41Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00031479,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,152.2,INR,6816.76,79547.08,0.0,412189.93,MDR processing fee and 18% GST assessed on pay_00031479
rled_0007614,acc_d2c__00172,11,2026-04-18T16:07:05Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260418_d2c__0011910,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,17081.2,INR,8681.99,39173.2,0.0,463257.73,Cutoff batch setl_20260418_d2c__0011910 cleared funds to available merchant balance
rled_0007615,acc_b2b__00439,5,2026-06-22T10:55:44Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00002235,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,113.95,INR,5791.87,10640.55,0.0,448369.58,MDR processing fee and 18% GST assessed on pay_00002235
rled_0007616,acc_d2c__00656,5,2026-06-19T06:25:04Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260619_d2c__0028031,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,12141.49,INR,1466.98,21112.58,0.0,182729.62,Cutoff batch setl_20260619_d2c__0028031 cleared funds to available merchant balance
rled_0007617,acc_edte_00080,14,2026-03-26T11:29:34Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260326_edte_0045360,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,30504.84,INR,2848.12,8339.02,13992.67,504152.96,Bank credit verified via RBI UTR confirmation
rled_0007618,acc_b2b__00570,10,2026-05-18T10:29:20Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00012249,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,61.4,INR,0.0,0.0,72859.93,256279.92,MDR processing fee and 18% GST assessed on pay_00012249
rled_0007619,acc_d2c__00071,7,2026-07-13T23:05:57Z,SETTLEMENT_BATCH,HOLIDAY_ROLLOVER_SETTLEMENT_HOLD,,,MERCHANT_PENDING_SETTLEMENT,MERCHANT_HOLIDAY_RESERVE,7733.91,INR,13998.66,0.0,21481.47,178681.78,Settlement held over 2nd/4th Saturday & Sunday RBI clearing rollover
rled_0007620,acc_quic_00820,8,2026-04-13T03:16:47Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00039359,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,553.97,INR,1557.83,0.0,39550.73,156327.81,Gross customer payment captured via UPI/RuPay for pay_00039359
rled_0007621,acc_quic_00272,8,2026-07-27T07:08:21Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00012987,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,172.91,INR,4599.83,0.0,30115.09,183222.69,MDR processing fee and 18% GST assessed on pay_00012987
rled_0007622,acc_quic_00467,7,2026-05-07T18:47:34Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00037444,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2570.83,INR,17813.7,0.0,6529.69,331990.8,Gross customer payment captured via UPI/RuPay for pay_00037444
rled_0007623,acc_gami_00119,14,2026-06-02T07:51:13Z,RECOVERY,NEGATIVE_BALANCE_NACH_RECOVERY,,,MERCHANT_NACH_AUTO_DEBIT,MERCHANT_AVAILABLE_FOR_PAYOUT,11508.56,INR,2307.18,9312.74,94504.06,321720.05,e-NACH auto-debit recovery executed to clear negative merchant deficit
rled_0007624,acc_d2c__00305,6,2026-05-07T22:24:16Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00036510,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1106.52,INR,12810.67,0.0,20043.09,380044.67,Gross customer payment captured via UPI/RuPay for pay_00036510
rled_0007625,acc_d2c__00786,8,2026-05-01T00:55:29Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260501_d2c__0032967,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,26459.0,INR,4069.1,13295.82,26459.0,323218.12,Nodal transfer dispatched via NEFT/RTGS to HDFC Bank
rled_0007626,acc_d2c__00900,5,2026-05-20T23:16:46Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00047746,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2263.92,INR,16766.59,16388.14,0.0,262968.85,Gross customer payment captured via UPI/RuPay for pay_00047746
rled_0007627,acc_edte_00098,9,2026-08-21T17:29:34Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00028526,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1477.15,INR,1477.15,43907.51,3755.11,417004.87,Gross customer payment captured via UPI/RuPay for pay_00028526
rled_0007628,acc_kira_00811,6,2026-07-10T12:39:44Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260710_kira_0026765,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,37226.33,INR,1540.24,31352.83,2063.09,189835.56,Bank credit verified via RBI UTR confirmation
rled_0007629,acc_quic_00189,14,2026-08-23T23:29:34Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260823_quic_0034175,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,39635.99,INR,0.0,39635.99,45134.41,205559.3,Cutoff batch setl_20260823_quic_0034175 cleared funds to available merchant balance
rled_0007630,acc_edte_00099,11,2026-08-27T06:14:04Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260827_edte_0019567,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,38216.56,INR,0.0,3301.45,43652.06,283100.39,Bank credit verified via RBI UTR confirmation
rled_0007631,acc_d2c__00873,4,2026-03-23T04:39:43Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260323_d2c__0015343,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,44123.47,INR,7116.86,20167.48,0.0,217300.97,Bank credit verified via RBI UTR confirmation
rled_0007632,acc_kira_00210,12,2026-03-30T18:57:33Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00024002,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,137.01,INR,4161.22,0.0,36686.26,392334.4,MDR processing fee and 18% GST assessed on pay_00024002
rled_0007633,acc_b2b__00983,9,2026-07-13T01:06:02Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00041906,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,4185.43,INR,4185.43,118801.99,0.0,106942.26,Gross customer payment captured via UPI/RuPay for pay_00041906
rled_0007634,acc_d2c__00716,4,2026-08-03T18:38:48Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00015204,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,100.21,INR,0.0,27599.3,9906.2,197391.86,MDR processing fee and 18% GST assessed on pay_00015204
rled_0007635,acc_quic_00627,14,2026-04-12T00:35:46Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00034134,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1048.63,INR,1331.58,71065.38,90255.23,280117.9,Gross customer payment captured via UPI/RuPay for pay_00034134
rled_0007636,acc_d2c__00806,12,2026-06-26T11:28:46Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260626_d2c__0016243,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,17964.99,INR,266.54,60100.31,17964.99,523213.43,Nodal transfer dispatched via NEFT/RTGS to Punjab National Bank
rled_0007637,acc_kira_00822,7,2026-04-27T20:26:27Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00022926,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1082.39,INR,1082.39,53194.5,24453.01,109402.92,Gross customer payment captured via UPI/RuPay for pay_00022926
rled_0007638,acc_d2c__00445,8,2026-03-07T01:36:29Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00010979,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,117.79,INR,13816.27,0.0,21037.13,213663.81,MDR processing fee and 18% GST assessed on pay_00010979
rled_0007639,acc_d2c__00502,15,2026-03-23T10:10:40Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00004567,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,26.98,INR,12452.44,42561.03,0.0,468531.36,MDR processing fee and 18% GST assessed on pay_00004567
rled_0007640,acc_edte_00774,9,2026-03-12T10:17:11Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260312_edte_0045372,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,39974.69,INR,0.0,109610.12,0.0,404642.75,Cutoff batch setl_20260312_edte_0045372 cleared funds to available merchant balance
rled_0007641,acc_gami_00765,4,2026-05-25T10:27:45Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260525_gami_0035999,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,36001.39,INR,0.0,58202.69,0.0,213963.31,Cutoff batch setl_20260525_gami_0035999 cleared funds to available merchant balance
rled_0007642,acc_quic_00090,6,2026-05-24T04:32:10Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00033960,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1366.8,INR,13997.44,0.0,34144.97,463699.57,Gross customer payment captured via UPI/RuPay for pay_00033960
rled_0007643,acc_edte_00650,10,2026-04-19T02:30:27Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260419_edte_0018311,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,25091.53,INR,0.0,42185.14,70667.36,460892.12,Cutoff batch setl_20260419_edte_0018311 cleared funds to available merchant balance
rled_0007644,acc_d2c__01000,14,2026-08-13T12:26:19Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00042519,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3507.35,INR,10673.82,80439.9,34399.22,79029.54,Gross customer payment captured via UPI/RuPay for pay_00042519
rled_0007645,acc_edte_00874,8,2026-06-29T14:08:31Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260629_edte_0046862,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,12758.23,INR,16209.77,0.0,12758.23,504810.91,Nodal transfer dispatched via NEFT/RTGS to Punjab National Bank
rled_0007646,acc_d2c__00745,10,2026-03-31T00:46:48Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260331_d2c__0012684,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,3086.69,INR,11772.84,24008.42,3086.69,384295.03,Nodal transfer dispatched via NEFT/RTGS to Kotak Mahindra Bank
rled_0007647,acc_d2c__00664,9,2026-06-03T06:08:55Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00033513,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,4266.71,INR,9325.27,0.0,0.0,460718.1,Gross customer payment captured via UPI/RuPay for pay_00033513
rled_0007648,acc_d2c__00691,9,2026-03-31T13:28:12Z,RECONCILIATION,SUB_PAISA_BREAKAGE_ROUNDING,,,RAZORPAY_ROUNDING_SUSPENSE,MERCHANT_PENDING_SETTLEMENT,0.0709,INR,669.64,9742.05,0.0,397512.03,Sub-paisa GST & MDR rounding breakage balance adjustment
rled_0007649,acc_d2c__00635,9,2026-06-18T10:06:53Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00043580,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,37.4,INR,11299.66,0.0,42485.06,402137.33,MDR processing fee and 18% GST assessed on pay_00043580
rled_0007650,acc_d2c__00433,12,2026-07-11T12:55:41Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00047226,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,76.76,INR,1225.41,84606.04,27918.02,103537.1,MDR processing fee and 18% GST assessed on pay_00047226
rled_0007651,acc_edte_00629,6,2026-04-20T01:30:32Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00013707,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,121.97,INR,5792.75,22450.5,15304.73,113419.33,MDR processing fee and 18% GST assessed on pay_00013707
rled_0007652,acc_d2c__00078,8,2026-08-07T00:53:55Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00023535,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,131.97,INR,0.0,51331.5,0.0,403943.52,MDR processing fee and 18% GST assessed on pay_00023535
rled_0007653,acc_quic_00190,8,2026-03-16T14:26:16Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260316_quic_0041513,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,27524.84,INR,1655.21,0.0,43014.63,130797.22,Bank credit verified via RBI UTR confirmation
rled_0007654,acc_d2c__00687,10,2026-07-24T03:55:44Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260724_d2c__0001832,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,40185.37,INR,0.0,118083.54,0.0,293281.33,Cutoff batch setl_20260724_d2c__0001832 cleared funds to available merchant balance
rled_0007655,acc_quic_00335,7,2026-08-03T10:02:22Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260803_quic_0015115,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,44802.26,INR,0.0,5001.88,44802.26,333287.72,Nodal transfer dispatched via NEFT/RTGS to Axis Bank
rled_0007656,acc_d2c__00236,12,2026-08-26T17:12:01Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00041670,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,96.19,INR,18997.45,0.0,0.0,332874.41,MDR processing fee and 18% GST assessed on pay_00041670
rled_0007657,acc_d2c__00526,11,2026-03-14T02:04:08Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00011925,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,774.0,INR,20990.07,5626.88,0.0,471410.68,Gross customer payment captured via UPI/RuPay for pay_00011925
rled_0007658,acc_b2b__00180,7,2026-07-17T08:36:12Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00002822,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,30.46,INR,5228.77,17190.98,0.0,361201.35,MDR processing fee and 18% GST assessed on pay_00002822
rled_0007659,acc_quic_00627,15,2026-08-02T10:50:56Z,CAPTURE,CUSTOMER_REFUND_CLAWBACK,pay_00037202,,MERCHANT_PENDING_SETTLEMENT,NODAL_CLEARING_RECEIVABLE,2287.95,INR,-956.37,71065.38,90255.23,280117.9,Customer return / partial refund clawback applied on pay_00037202
rled_0007660,acc_d2c__00422,7,2026-07-14T04:38:44Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260714_d2c__0031548,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,19634.92,INR,0.0,62243.63,0.0,463524.39,Cutoff batch setl_20260714_d2c__0031548 cleared funds to available merchant balance
rled_0007661,acc_quic_00812,6,2026-07-30T00:32:12Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00049078,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2253.21,INR,4949.13,37259.28,0.0,259603.8,Gross customer payment captured via UPI/RuPay for pay_00049078
rled_0007662,acc_kira_00234,11,2026-03-09T05:05:40Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00043726,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,655.57,INR,13224.86,54560.24,0.0,140124.59,Gross customer payment captured via UPI/RuPay for pay_00043726
rled_0007663,acc_d2c__00995,7,2026-05-08T10:45:08Z,CAPTURE,CUSTOMER_REFUND_CLAWBACK,pay_00000679,,MERCHANT_PENDING_SETTLEMENT,NODAL_CLEARING_RECEIVABLE,928.74,INR,20.33,41247.86,0.0,114418.7,Customer return / partial refund clawback applied on pay_00000679
rled_0007664,acc_d2c__00061,14,2026-06-17T01:42:24Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260617_d2c__0020005,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,3761.67,INR,4298.78,106709.86,3761.67,416524.73,Nodal transfer dispatched via NEFT/RTGS to Axis Bank
rled_0007665,acc_d2c__00354,6,2026-08-10T21:44:55Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00025458,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3356.38,INR,3356.38,64685.25,3004.69,331954.25,Gross customer payment captured via UPI/RuPay for pay_00025458
rled_0007666,acc_d2c__00738,8,2026-04-27T17:44:24Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00028955,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2595.74,INR,6865.59,91936.26,0.0,256613.28,Gross customer payment captured via UPI/RuPay for pay_00028955
rled_0007667,acc_b2b__00010,6,2026-05-27T03:43:59Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00021659,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,114.64,INR,0.0,45915.98,8415.69,166143.52,MDR processing fee and 18% GST assessed on pay_00021659
rled_0007668,acc_edte_00641,7,2026-08-19T18:14:12Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00044745,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,19.31,INR,17519.71,0.0,40943.96,255433.53,MDR processing fee and 18% GST assessed on pay_00044745
rled_0007669,acc_b2b__00254,4,2026-04-28T02:00:30Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00047951,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,83.28,INR,3811.13,18494.82,0.0,367937.85,MDR processing fee and 18% GST assessed on pay_00047951
rled_0007670,acc_d2c__00591,11,2026-03-28T05:19:37Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00014424,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,11.69,INR,0.0,45955.79,0.0,406602.56,MDR processing fee and 18% GST assessed on pay_00014424
rled_0007671,acc_kira_00973,8,2026-06-17T00:24:43Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260617_kira_0016911,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,18709.45,INR,0.0,66401.7,5479.83,359997.17,Cutoff batch setl_20260617_kira_0016911 cleared funds to available merchant balance
rled_0007672,acc_quic_00167,6,2026-06-24T11:34:58Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260624_quic_0024230,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,34341.7,INR,0.0,92962.55,0.0,77962.6,Cutoff batch setl_20260624_quic_0024230 cleared funds to available merchant balance
rled_0007673,acc_kira_00729,7,2026-04-25T06:49:53Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260425_kira_0013450,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,10151.46,INR,4023.44,36246.27,10151.46,125544.28,Nodal transfer dispatched via NEFT/RTGS to HDFC Bank
rled_0007674,acc_quic_00922,3,2026-07-28T05:03:39Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00024845,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,118.58,INR,10772.86,14983.2,0.0,369580.1,MDR processing fee and 18% GST assessed on pay_00024845
rled_0007675,acc_gami_00149,8,2026-03-28T21:05:59Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00014936,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1923.52,INR,1923.52,0.0,27144.86,389492.48,Gross customer payment captured via UPI/RuPay for pay_00014936
