payment_id,merchant_id,order_id,entity,amount_inr,currency,status,method,method_subtype,upi_rrn_or_arn,vpa,bank_code,wallet_provider,sub_paisa_mdr_fee,base_fee_inr,gst_tax_18pct_inr,net_amount_inr,error_code,error_description,created_at,captured_at,settlement_id,settlement_status
pay_0000753848,acc_kira_00238,order_kir_682940,payment,1960.57,INR,captured,upi,upi_intent,26116985715,user158@ibl,,,15.6846,15.68,2.82,1942.07,,,2026-04-26T08:48:20Z,2026-04-26T08:48:23Z,setl_20260619_d2c__0037129,settled
pay_0000753916,acc_quic_00272,order_qui_827589,payment,164.25,INR,captured,upi,upi_collect,26206676658,user785@ybl,,,1.971,1.97,0.35,161.93,,,2026-07-25T02:31:07Z,2026-07-25T02:31:28Z,setl_20260614_kira_0043765,settled
pay_0000754040,acc_d2c__00040,order_d2c_699154,payment,2447.08,INR,captured,upi,upi_intent,26096863045,user112@ybl,,,46.4945,46.49,8.37,2392.22,,,2026-04-06T16:54:42Z,2026-04-06T16:54:51Z,setl_20260730_d2c__0004133,settled
pay_0000754176,acc_d2c__00054,order_d2c_727677,payment,3060.08,INR,captured,netbanking,netbanking_sbi,NB_REF_37741289,,SBI,,58.1415,58.14,10.47,2991.47,,,2026-07-24T11:31:20Z,2026-07-24T11:31:31Z,setl_20260630_quic_0035655,settled
pay_0000754248,acc_gami_00396,order_gam_901048,payment,947.32,INR,captured,upi,upi_collect,26161528501,user504@okhdfcbank,,,28.4196,28.42,5.12,913.78,,,2026-06-10T13:37:30Z,2026-06-10T13:38:04Z,setl_20260410_b2b__0017401,settled
pay_0000754339,acc_d2c__00066,order_d2c_819848,payment,2786.48,INR,captured,wallet,wallet_paytm,WAL_TXN_74302517,,,paytm,52.9431,52.94,9.53,2724.01,,,2026-05-13T17:11:00Z,2026-05-13T17:11:38Z,setl_20260606_d2c__0023941,settled
pay_0000754494,acc_quic_00190,order_qui_983721,payment,484.23,INR,captured,upi,upi_intent,26186399696,user190@paytm,,,5.8108,5.81,1.05,477.37,,,2026-07-05T04:00:59Z,2026-07-05T04:01:27Z,setl_20260815_gami_0023800,settled
pay_0000754559,acc_quic_00141,order_qui_648980,payment,237.89,INR,captured,card,visa_credit,24445067241130511262092,,PUNB,,2.8547,2.85,0.51,234.53,,,2026-04-02T22:51:07Z,2026-04-02T22:51:30Z,setl_20260406_quic_0011777,settled
pay_0000754614,acc_quic_00189,order_qui_550435,payment,736.41,INR,captured,upi,upi_intent,26156304911,user174@upi,,,8.8369,8.84,1.59,725.98,,,2026-06-05T14:44:23Z,2026-06-05T14:44:26Z,setl_20260427_d2c__0017608,settled
pay_0000754784,acc_d2c__00836,order_d2c_870012,payment,2026.34,INR,failed,upi,upi_collect,26140916156,user964@ibl,,,0.0,0.0,0.0,0.0,BAD_REQUEST_ERROR,U69: COLLECT_REQUEST_REJECTED_BY_USER,2026-05-20T00:17:27Z,,,unbatchable_failed
pay_0000754823,acc_d2c__00940,order_d2c_431354,payment,2568.76,INR,captured,card,visa_credit,24445061213446429055654,,SBIN,,48.8064,48.81,8.79,2511.16,,,2026-06-22T15:56:10Z,2026-06-22T15:56:40Z,setl_20260422_d2c__0015245,settled
pay_0000754954,acc_d2c__00928,order_d2c_943662,payment,3524.89,INR,captured,upi,upi_intent,26111857943,user456@upi,,,66.9729,66.97,12.05,3445.87,,,2026-04-21T17:20:50Z,2026-04-21T17:21:11Z,setl_20260714_gami_0021048,settled
pay_0000755092,acc_quic_00164,order_qui_373844,payment,214.24,INR,captured,card,rupay_debit,24445069745346438387019,,PUNB,,2.5709,2.57,0.46,211.21,,,2026-03-30T13:04:44Z,2026-03-30T13:04:51Z,setl_20260807_quic_0004507,settled
pay_0000755135,acc_d2c__00194,order_d2c_741677,payment,624.39,INR,captured,upi,upi_collect,26130693864,user521@paytm,,,11.8634,11.86,2.13,610.4,,,2026-05-10T20:56:32Z,2026-05-10T20:56:54Z,setl_20260401_quic_0011255,settled
pay_0000755228,acc_quic_00013,order_qui_966866,payment,746.93,INR,captured,upi,upi_intent,26087299276,user800@okaxis,,,8.9632,8.96,1.61,736.36,,,2026-03-28T12:58:12Z,2026-03-28T12:58:18Z,,pending_batch_post_cutoff
pay_0000755374,acc_edte_00086,order_edt_454324,payment,24267.46,INR,captured,card,rupay_debit,24445069896310734467426,,KKBK,,533.8841,533.88,96.1,23637.48,,,2026-08-09T12:35:31Z,2026-08-09T12:35:47Z,setl_20260812_gami_0041100,settled
pay_0000755427,acc_quic_00453,order_qui_417775,payment,502.47,INR,captured,wallet,wallet_phonepe,WAL_TXN_44744757,,,phonepe,6.0296,6.03,1.09,495.35,,,2026-04-11T12:39:30Z,2026-04-11T12:39:50Z,setl_20260409_kira_0007109,settled
pay_0000755510,acc_kira_00409,order_kir_553143,payment,1088.66,INR,captured,emi,cardless_emi_simpl,EMI_AGR_76551886,,,,8.7093,8.71,1.57,1078.38,,,2026-08-12T12:50:12Z,2026-08-12T12:50:16Z,setl_20260808_d2c__0033339,settled
pay_0000755643,acc_gami_00182,order_gam_169999,payment,1730.4,INR,captured,upi,upi_intent,26217853778,user537@ybl,,,51.912,51.91,9.34,1669.15,,,2026-08-05T23:26:36Z,2026-08-05T23:27:09Z,setl_20260707_gami_0025474,settled
pay_0000755764,acc_kira_00406,order_kir_466778,payment,1821.79,INR,captured,card,mastercard_credit,24445067827949634735117,,SBIN,,14.5743,14.57,2.62,1804.6,,,2026-03-03T05:09:50Z,2026-03-03T05:09:55Z,setl_20260715_quic_0035820,settled
pay_0000755889,acc_quic_00349,order_qui_227998,payment,702.64,INR,captured,card,rupay_debit,24445065212704667301751,,KKBK,,8.4317,8.43,1.52,692.69,,,2026-05-07T19:18:36Z,2026-05-07T19:19:13Z,setl_20260303_b2b__0004486,settled
pay_0000755998,acc_quic_00385,order_qui_410201,payment,849.1,INR,captured,card,rupay_debit,24445066773643000651023,,PUNB,,10.1892,10.19,1.83,837.08,,,2026-07-15T11:12:18Z,2026-07-15T11:12:40Z,setl_20260822_d2c__0048604,settled
pay_0000756056,acc_edte_00390,order_edt_159239,payment,12565.49,INR,captured,upi,upi_intent,26132432297,user283@okhdfcbank,,,276.4408,276.44,49.76,12239.29,,,2026-05-12T23:58:12Z,2026-05-12T23:58:27Z,setl_20260525_kira_0045627,settled
pay_0000756127,acc_d2c__00936,order_d2c_619542,payment,2192.72,INR,captured,upi,upi_intent,26203102477,user162@okhdfcbank,,,41.6617,41.66,7.5,2143.56,,,2026-07-22T02:34:06Z,2026-07-22T02:34:42Z,,pending_batch_post_cutoff
pay_0000756219,acc_d2c__00213,order_d2c_538853,payment,2561.84,INR,captured,card,rupay_debit,24445064121116908041077,,PUNB,,48.675,48.67,8.76,2504.41,,,2026-03-29T11:00:29Z,2026-03-29T11:00:47Z,setl_20260710_b2b__0008495,settled
pay_0000756313,acc_gami_00753,order_gam_880462,payment,1787.0,INR,captured,netbanking,netbanking_sbi,NB_REF_76803662,,SBI,,53.61,53.61,9.65,1723.74,,,2026-03-13T23:10:12Z,2026-03-13T23:10:17Z,setl_20260702_d2c__0045960,settled
pay_0000756410,acc_kira_00956,order_kir_823258,payment,3644.93,INR,failed,upi,upi_intent,26107921986,user424@ibl,,,0.0,0.0,0.0,0.0,BAD_REQUEST_ERROR,U30: EXCEEDED_TXN_LIMIT_SET_BY_PSP,2026-04-17T08:27:21Z,,,unbatchable_failed
pay_0000756588,acc_d2c__00666,order_d2c_298941,payment,654.77,INR,captured,wallet,wallet_phonepe,WAL_TXN_61794258,,,phonepe,12.4406,12.44,2.24,640.09,,,2026-08-24T11:36:42Z,2026-08-24T11:36:47Z,setl_20260511_gami_0011174,settled
pay_0000756652,acc_quic_00405,order_qui_259182,payment,799.97,INR,captured,card,visa_credit,24445062417570478822256,,SBIN,,9.5996,9.6,1.73,788.64,,,2026-07-03T19:26:37Z,2026-07-03T19:26:47Z,setl_20260805_d2c__0016167,settled
pay_0000756752,acc_kira_00872,order_kir_706004,payment,-48.95,INR,refunded,card,mastercard_credit,24445061590421587625925,,SBIN,,0.0,0.0,0.0,-48.95,,,2026-06-15T00:06:23Z,2026-06-15T00:06:25Z,setl_20260322_d2c__0033932,settled_refund
pay_0000756837,acc_edte_00241,order_edt_437749,payment,15922.99,INR,captured,upi,upi_intent,26094753115,user509@okicici,,,350.3058,350.31,63.06,15509.62,,,2026-04-04T20:17:02Z,2026-04-04T20:17:18Z,setl_20260617_d2c__0009321,settled
pay_0000756929,acc_d2c__00744,order_d2c_479454,payment,767.58,INR,captured,upi,upi_intent,26146655979,user731@ybl,,,14.584,14.58,2.62,750.38,,,2026-05-26T00:27:23Z,2026-05-26T00:27:44Z,,pending_batch_post_cutoff
pay_0000757054,acc_gami_00321,order_gam_688932,payment,1274.84,INR,captured,upi,upi_intent,26174748237,user848@paytm,,,38.2452,38.25,6.88,1229.71,,,2026-06-23T13:26:30Z,2026-06-23T13:26:33Z,setl_20260318_quic_0010399,settled
pay_0000757147,acc_d2c__00675,order_d2c_342724,payment,140.69,INR,captured,upi,upi_intent,26129956934,user287@upi,,,2.6731,2.67,0.48,137.54,,,2026-05-09T18:33:44Z,2026-05-09T18:34:17Z,setl_20260625_d2c__0047175,settled
pay_0000757287,acc_d2c__00628,order_d2c_410645,payment,3629.5,INR,captured,upi,upi_intent,26098470542,user797@upi,,,68.9605,68.96,12.41,3548.13,,,2026-04-08T01:16:57Z,2026-04-08T01:17:29Z,setl_20260517_b2b__0013760,settled
pay_0000757339,acc_d2c__00617,order_d2c_896520,payment,3569.48,INR,captured,upi,upi_intent,26088333668,user887@paytm,,,67.8201,67.82,12.21,3489.45,,,2026-03-29T02:46:51Z,2026-03-29T02:47:06Z,setl_20260525_d2c__0024949,settled
pay_0000757495,acc_gami_00480,order_gam_735236,payment,397.6,INR,captured,upi,upi_intent,26195213291,user725@okicici,,,11.928,11.93,2.15,383.52,,,2026-07-14T11:33:07Z,2026-07-14T11:33:21Z,setl_20260808_d2c__0048955,settled
pay_0000757533,acc_gami_00770,order_gam_948376,payment,925.6,INR,captured,card,visa_credit,24445062685810374228945,,YESB,,27.768,27.77,5.0,892.83,,,2026-05-19T15:38:44Z,2026-05-19T15:39:09Z,setl_20260323_d2c__0004881,settled
pay_0000757672,acc_edte_00162,order_edt_554970,payment,-9864.94,INR,refunded,upi,upi_intent,26108265894,user661@upi,,,0.0,0.0,0.0,-9864.94,,,2026-04-18T14:09:10Z,2026-04-18T14:09:12Z,setl_20260807_kira_0041608,settled_refund
pay_0000757799,acc_d2c__00574,order_d2c_202912,payment,1632.09,INR,captured,netbanking,netbanking_hdfc,NB_REF_12067355,,HDFC,,31.0097,31.01,5.58,1595.5,,,2026-05-31T13:59:00Z,2026-05-31T13:59:20Z,setl_20260331_d2c__0046744,settled
pay_0000757861,acc_edte_00808,order_edt_162029,payment,1563.25,INR,captured,upi,upi_intent,26192255598,user781@okaxis,,,34.3915,34.39,6.19,1522.67,,,2026-07-11T18:41:19Z,2026-07-11T18:41:44Z,setl_20260321_d2c__0009632,settled
pay_0000757914,acc_d2c__00337,order_d2c_294087,payment,3492.37,INR,captured,upi,upi_collect,26124620520,user733@okhdfcbank,,,66.355,66.36,11.94,3414.07,,,2026-05-04T13:24:02Z,2026-05-04T13:24:27Z,setl_20260316_d2c__0039685,settled
pay_0000758069,acc_edte_00547,order_edt_806837,payment,2348.76,INR,captured,upi,upi_collect,26091566100,user190@ibl,,,51.6727,51.67,9.3,2287.79,,,2026-04-01T05:46:55Z,2026-04-01T05:47:10Z,,pending_batch_post_cutoff
pay_0000758155,acc_edte_00638,order_edt_323281,payment,14827.95,INR,captured,card,visa_credit,24445065270611033541877,,YESB,,326.2149,326.21,58.72,14443.02,,,2026-07-27T05:34:57Z,2026-07-27T05:35:37Z,setl_20260608_quic_0011070,settled
pay_0000758291,acc_kira_00611,order_kir_313589,payment,3486.5,INR,captured,card,rupay_debit,24445063497397259734958,,UTIB,,27.892,27.89,5.02,3453.59,,,2026-05-29T12:59:02Z,2026-05-29T12:59:07Z,setl_20260627_d2c__0009408,settled
pay_0000758331,acc_d2c__00595,order_d2c_443721,payment,2739.19,INR,captured,upi,upi_intent,26072942025,user233@okicici,,,52.0446,52.04,9.37,2677.78,,,2026-03-13T19:51:16Z,2026-03-13T19:51:36Z,setl_20260721_kira_0048287,settled
pay_0000758436,acc_d2c__00174,order_d2c_708185,payment,2747.11,INR,captured,upi,upi_collect,26201980952,user947@upi,,,52.1951,52.2,9.4,2685.51,,,2026-07-20T21:19:20Z,2026-07-20T21:19:26Z,setl_20260407_d2c__0031767,settled
pay_0000758526,acc_edte_00660,order_edt_149404,payment,14165.16,INR,captured,netbanking,netbanking_hdfc,NB_REF_51698109,,HDFC,,311.6335,311.63,56.09,13797.44,,,2026-04-14T07:48:03Z,2026-04-14T07:48:24Z,setl_20260715_quic_0019707,settled
pay_0000758647,acc_gami_00549,order_gam_536457,payment,1020.29,INR,captured,upi,upi_intent,26076762010,user349@upi,,,30.6087,30.61,5.51,984.17,,,2026-03-17T21:04:11Z,2026-03-17T21:04:16Z,setl_20260530_quic_0006330,settled
pay_0000758777,acc_d2c__00092,order_d2c_157435,payment,3549.92,INR,captured,card,visa_credit,24445065474135245283382,,SBIN,,67.4485,67.45,12.14,3470.33,,,2026-06-06T04:29:17Z,2026-06-06T04:29:31Z,setl_20260819_gami_0045522,settled
pay_0000758870,acc_quic_00438,order_qui_296119,payment,-458.5,INR,refunded,upi,upi_intent,26126154818,user247@ibl,,,0.0,0.0,0.0,-458.5,,,2026-05-06T23:15:11Z,2026-05-06T23:15:13Z,setl_20260729_edte_0041360,settled_refund
pay_0000758947,acc_b2b__00432,order_b2b_871759,payment,15869.41,INR,captured,upi,upi_intent,26125421805,user306@ibl,,,238.0411,238.04,42.85,15588.52,,,2026-05-05T13:43:18Z,2026-05-05T13:43:48Z,setl_20260629_b2b__0011556,settled
pay_0000759022,acc_gami_00277,order_gam_559171,payment,1434.51,INR,captured,netbanking,netbanking_hdfc,NB_REF_54951976,,HDFC,,43.0353,43.04,7.75,1383.72,,,2026-08-02T06:50:27Z,2026-08-02T06:50:39Z,setl_20260822_quic_0031938,settled
pay_0000759136,acc_quic_00207,order_qui_382376,payment,745.91,INR,captured,card,visa_credit,24445067604440972151108,,ICIC,,8.9509,8.95,1.61,735.35,,,2026-04-09T22:37:54Z,2026-04-09T22:38:01Z,setl_20260509_d2c__0013140,settled
pay_0000759228,acc_d2c__00445,order_d2c_670971,payment,3626.43,INR,captured,upi,upi_intent,26064143903,user344@ybl,,,68.9022,68.9,12.4,3545.13,,,2026-03-05T11:35:27Z,2026-03-05T11:35:38Z,setl_20260405_d2c__0041568,settled
pay_0000759391,acc_d2c__00367,order_d2c_433496,payment,781.92,INR,failed,upi,upi_intent,26099601619,user707@paytm,,,0.0,0.0,0.0,0.0,BAD_REQUEST_ERROR,U69: COLLECT_REQUEST_REJECTED_BY_USER,2026-04-09T11:31:45Z,,,unbatchable_failed
pay_0000759438,acc_kira_00743,order_kir_608529,payment,2676.88,INR,captured,upi,upi_collect,26123328108,user285@okicici,,,21.415,21.42,3.86,2651.6,,,2026-05-03T05:51:42Z,2026-05-03T05:51:53Z,setl_20260319_quic_0029782,settled
pay_0000759571,acc_kira_00732,order_kir_472205,payment,1826.42,INR,captured,card,rupay_debit,24445061080282396566683,,YESB,,14.6114,14.61,2.63,1809.18,,,2026-06-04T18:47:45Z,2026-06-04T18:48:20Z,setl_20260301_quic_0025499,settled
pay_0000759647,acc_d2c__00408,order_d2c_599424,payment,1923.52,INR,captured,upi,upi_collect,26158825542,user768@ybl,,,36.5469,36.55,6.58,1880.39,,,2026-06-07T01:35:04Z,2026-06-07T01:35:17Z,setl_20260706_gami_0008019,settled
pay_0000759783,acc_b2b__00490,order_b2b_931150,payment,72969.24,INR,captured,upi,upi_collect,26198282300,user292@ybl,,,1094.5386,1094.54,197.02,71677.68,,,2026-07-17T11:43:41Z,2026-07-17T11:43:51Z,setl_20260802_quic_0028174,settled
pay_0000759834,acc_d2c__00664,order_d2c_638178,payment,1736.37,INR,captured,upi,upi_intent,26219916483,user372@okhdfcbank,,,32.991,32.99,5.94,1697.44,,,2026-08-07T02:01:29Z,2026-08-07T02:01:36Z,setl_20260622_d2c__0025263,settled
pay_0000759958,acc_b2b__00948,order_b2b_875392,payment,23473.03,INR,captured,card,rupay_debit,24445061898287796238977,,KKBK,,352.0954,352.1,63.38,23057.55,,,2026-03-30T07:07:16Z,2026-03-30T07:07:44Z,,pending_batch_post_cutoff
pay_0000760092,acc_d2c__00550,order_d2c_921448,payment,444.8,INR,captured,card,rupay_debit,24445065587401525019813,,SBIN,,8.4512,8.45,1.52,434.83,,,2026-06-24T15:01:39Z,2026-06-24T15:02:17Z,setl_20260315_kira_0038104,settled
pay_0000760116,acc_kira_00114,order_kir_714255,payment,620.31,INR,captured,upi,upi_intent,26084683540,user155@paytm,,,4.9625,4.96,0.89,614.46,,,2026-03-25T12:56:58Z,2026-03-25T12:57:21Z,setl_20260730_d2c__0015411,settled
pay_0000760213,acc_quic_00178,order_qui_108630,payment,127.83,INR,captured,upi,upi_intent,26228217519,user833@okicici,,,1.534,1.53,0.28,126.02,,,2026-08-16T16:23:04Z,2026-08-16T16:23:34Z,setl_20260623_kira_0045201,settled
pay_0000760394,acc_gami_00035,order_gam_342011,payment,1047.29,INR,captured,card,visa_credit,24445065253434000152548,,UTIB,,31.4187,31.42,5.66,1010.21,,,2026-05-08T19:08:08Z,2026-05-08T19:08:36Z,setl_20260305_b2b__0029487,settled
pay_0000760488,acc_gami_00803,order_gam_628051,payment,398.63,INR,captured,netbanking,netbanking_hdfc,NB_REF_62148252,,HDFC,,11.9589,11.96,2.15,384.52,,,2026-06-08T22:55:26Z,2026-06-08T22:55:31Z,setl_20260322_quic_0026636,settled
pay_0000760540,acc_kira_00084,order_kir_476052,payment,2398.43,INR,captured,card,rupay_debit,24445067850551214281789,,ICIC,,19.1874,19.19,3.45,2375.79,,,2026-03-14T16:21:37Z,2026-03-14T16:22:05Z,setl_20260719_d2c__0001122,settled
pay_0000760637,acc_d2c__00103,order_d2c_219962,payment,2724.19,INR,captured,upi,upi_intent,26179773701,user115@okhdfcbank,,,51.7596,51.76,9.32,2663.11,,,2026-06-28T00:20:25Z,2026-06-28T00:20:45Z,setl_20260725_kira_0038210,settled
pay_0000760738,acc_edte_00099,order_edt_503588,payment,13310.07,INR,captured,upi,upi_intent,26119151916,user547@okicici,,,292.8215,292.82,52.71,12964.54,,,2026-04-29T15:59:21Z,2026-04-29T15:59:49Z,setl_20260413_d2c__0036060,settled
pay_0000760833,acc_d2c__00646,order_d2c_913871,payment,487.65,INR,captured,upi,upi_intent,26173477195,user767@okhdfcbank,,,9.2653,9.27,1.67,476.71,,,2026-06-22T01:54:02Z,2026-06-22T01:54:34Z,setl_20260805_d2c__0041669,settled
pay_0000760934,acc_d2c__00045,order_d2c_860689,payment,3327.72,INR,captured,upi,upi_intent,26134861078,user762@okhdfcbank,,,63.2267,63.23,11.38,3253.11,,,2026-05-14T03:52:51Z,2026-05-14T03:52:58Z,setl_20260319_kira_0006632,settled
pay_0000761096,acc_b2b__00553,order_b2b_303943,payment,20793.47,INR,captured,upi,upi_intent,26143489609,user201@okaxis,,,311.9021,311.9,56.14,20425.43,,,2026-05-23T20:56:57Z,2026-05-23T20:57:13Z,setl_20260510_b2b__0015807,settled
pay_0000761147,acc_kira_00476,order_kir_737285,payment,1459.63,INR,captured,upi,upi_intent,26209107943,user682@ybl,,,11.677,11.68,2.1,1445.85,,,2026-07-28T21:34:20Z,2026-07-28T21:34:45Z,setl_20260503_quic_0002197,settled
pay_0000761237,acc_edte_00692,order_edt_395176,payment,4326.99,INR,captured,upi,upi_intent,26198220277,user619@upi,,,95.1938,95.19,17.13,4214.67,,,2026-07-17T02:02:18Z,2026-07-17T02:02:44Z,setl_20260806_quic_0045445,settled
pay_0000761356,acc_kira_00996,order_kir_770713,payment,965.46,INR,captured,upi,upi_intent,26132413079,user776@paytm,,,7.7237,7.72,1.39,956.35,,,2026-05-12T22:48:59Z,2026-05-12T22:49:14Z,setl_20260617_d2c__0023698,settled
pay_0000761491,acc_kira_00147,order_kir_754195,payment,-980.67,INR,refunded,wallet,wallet_phonepe,WAL_TXN_42278594,,,phonepe,0.0,0.0,0.0,-980.67,,,2026-03-26T07:39:25Z,2026-03-26T07:39:27Z,setl_20260521_d2c__0027061,settled_refund
pay_0000761510,acc_kira_00743,order_kir_639709,payment,2638.58,INR,captured,upi,upi_collect,26156447302,user718@ibl,,,21.1086,21.11,3.8,2613.67,,,2026-06-05T18:18:56Z,2026-06-05T18:19:29Z,setl_20260409_d2c__0015961,settled
pay_0000761693,acc_d2c__00240,order_d2c_385025,payment,3585.36,INR,captured,upi,upi_intent,26126350226,user603@okhdfcbank,,,68.1218,68.12,12.26,3504.98,,,2026-05-06T13:59:19Z,2026-05-06T13:59:45Z,setl_20260813_edte_0043892,settled
pay_0000761760,acc_quic_00453,order_qui_231468,payment,512.2,INR,captured,upi,upi_collect,26096235885,user598@okaxis,,,6.1464,6.15,1.11,504.94,,,2026-04-06T11:14:40Z,2026-04-06T11:15:02Z,setl_20260729_b2b__0034679,settled
pay_0000761877,acc_d2c__00696,order_d2c_197748,payment,3388.22,INR,captured,upi,upi_collect,26129932310,user368@upi,,,64.3762,64.38,11.59,3312.25,,,2026-05-09T09:44:13Z,2026-05-09T09:44:28Z,setl_20260709_quic_0042410,settled
pay_0000761928,acc_kira_00726,order_kir_862687,payment,1114.4,INR,failed,card,rupay_debit,24445069524854983339192,,KKBK,,0.0,0.0,0.0,0.0,BAD_REQUEST_ERROR,OTP_EXPIRED_OR_INCORRECT_2FA,2026-07-28T06:38:57Z,,,unbatchable_failed
pay_0000762050,acc_quic_00007,order_qui_660339,payment,366.48,INR,captured,upi,upi_intent,26180109773,user285@paytm,,,4.3978,4.4,0.79,361.29,,,2026-06-29T09:14:21Z,2026-06-29T09:14:58Z,setl_20260815_gami_0002974,settled
pay_0000762122,acc_gami_00119,order_gam_925433,payment,752.66,INR,captured,card,visa_credit,24445069386438698161752,,ICIC,,22.5798,22.58,4.06,726.02,,,2026-07-11T04:54:09Z,2026-07-11T04:54:46Z,setl_20260621_d2c__0027860,settled
pay_0000762265,acc_d2c__00148,order_d2c_136627,payment,371.51,INR,captured,card,rupay_debit,24445063066462959895421,,HDFC,,7.0587,7.06,1.27,363.18,,,2026-06-09T03:33:47Z,2026-06-09T03:34:14Z,setl_20260709_edte_0004361,settled
pay_0000762321,acc_d2c__00397,order_d2c_253501,payment,958.36,INR,captured,card,visa_credit,24445062684940985224420,,SBIN,,18.2088,18.21,3.28,936.87,,,2026-06-18T11:32:34Z,2026-06-18T11:33:14Z,setl_20260427_kira_0042846,settled
pay_0000762433,acc_gami_00481,order_gam_154020,payment,1418.04,INR,captured,card,rupay_debit,24445065657312369804738,,UTIB,,42.5412,42.54,7.66,1367.84,,,2026-07-13T01:06:04Z,2026-07-13T01:06:39Z,setl_20260712_kira_0035226,settled
pay_0000762580,acc_quic_00062,order_qui_643612,payment,592.01,INR,captured,upi,upi_intent,26163285592,user658@ibl,,,7.1041,7.1,1.28,583.63,,,2026-06-12T23:58:49Z,2026-06-12T23:59:26Z,setl_20260709_quic_0031581,settled
pay_0000762683,acc_d2c__00463,order_d2c_334247,payment,1878.91,INR,captured,upi,upi_intent,26100409019,user406@paytm,,,35.6993,35.7,6.43,1836.78,,,2026-04-10T17:51:12Z,2026-04-10T17:51:19Z,setl_20260519_kira_0031298,settled
pay_0000762755,acc_d2c__00736,order_d2c_964358,payment,3366.72,INR,captured,upi,upi_intent,26077497337,user749@paytm,,,63.9677,63.97,11.51,3291.24,,,2026-03-18T15:32:38Z,2026-03-18T15:32:51Z,setl_20260807_edte_0010173,settled
pay_0000762836,acc_quic_00335,order_qui_968055,payment,710.81,INR,captured,upi,upi_intent,26098637885,user258@upi,,,8.5297,8.53,1.54,700.74,,,2026-04-08T05:06:52Z,2026-04-08T05:07:20Z,setl_20260413_b2b__0004399,settled
pay_0000762983,acc_edte_00390,order_edt_237989,payment,23847.73,INR,captured,upi,upi_intent,26101841839,user955@ibl,,,524.6501,524.65,94.44,23228.64,,,2026-04-11T17:16:02Z,2026-04-11T17:16:18Z,setl_20260628_kira_0046168,settled
pay_0000763021,acc_edte_00638,order_edt_812295,payment,22886.03,INR,captured,upi,upi_intent,26216920827,user344@okhdfcbank,,,503.4927,503.49,90.63,22291.91,,,2026-08-04T09:23:13Z,2026-08-04T09:23:40Z,setl_20260405_b2b__0045210,settled
pay_0000763113,acc_kira_00985,order_kir_442631,payment,3776.35,INR,captured,upi,upi_intent,26192623808,user425@ybl,,,30.2108,30.21,5.44,3740.7,,,2026-07-11T11:35:59Z,2026-07-11T11:36:19Z,setl_20260714_quic_0019832,settled
pay_0000763220,acc_quic_00747,order_qui_280803,payment,157.5,INR,captured,upi,upi_intent,26151575775,user780@ibl,,,1.89,1.89,0.34,155.27,,,2026-05-31T10:09:26Z,2026-05-31T10:09:42Z,setl_20260304_quic_0014343,settled
